language,f_a,f_b,f_c,f_d,f_e,f_f,f_g,f_h,f_i,f_j,f_k,f_l,f_m,f_n,f_ñ,f_o,f_p,f_q,f_r,f_s,f_t,f_u,f_v,f_w,f_x,f_y,f_z,f_á,f_é,f_í,f_ó,f_ú,f_ü
Spanish,0.1084905660377358,0.0023584905660377,0.0400943396226415,0.0542452830188679,0.0943396226415094,0.0070754716981132,0.0165094339622641,0.0094339622641509,0.0566037735849056,0.0023584905660377,0.0,0.0424528301886792,0.0094339622641509,0.0471698113207547,0.0,0.0495283018867924,0.0212264150943396,0.0094339622641509,0.0849056603773584,0.0448113207547169,0.0283018867924528,0.0471698113207547,0.0235849056603773,0.0,0.0,0.0165094339622641,0.0,0.0047169811320754,0.0023584905660377,0.0,0.0047169811320754,0.0,0.0
Spanish,0.0957095709570957,0.0099009900990099,0.033003300330033,0.0561056105610561,0.099009900990099,0.0132013201320132,0.0033003300330033,0.0,0.0429042904290429,0.0,0.0,0.0594059405940594,0.0198019801980198,0.066006600660066,0.0,0.0627062706270627,0.0165016501650165,0.0165016501650165,0.0693069306930693,0.0396039603960396,0.0264026402640264,0.0528052805280528,0.0099009900990099,0.0,0.0,0.0066006600660066,0.0066006600660066,0.0,0.0033003300330033,0.0066006600660066,0.0132013201320132,0.0,0.0
English,0.0922190201729106,0.0086455331412103,0.0403458213256484,0.0288184438040345,0.0864553314121037,0.0115273775216138,0.0115273775216138,0.0345821325648415,0.0518731988472622,0.0,0.0057636887608069,0.0172910662824207,0.0288184438040345,0.063400576368876,0.0,0.0720461095100864,0.0086455331412103,0.0028818443804034,0.0662824207492795,0.0547550432276657,0.0835734870317002,0.0201729106628242,0.0057636887608069,0.0230547550432276,0.0057636887608069,0.0144092219020172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0862068965517241,0.0129310344827586,0.0517241379310344,0.0603448275862069,0.0948275862068965,0.0129310344827586,0.0,0.0,0.0387931034482758,0.0,0.0,0.0689655172413793,0.0387931034482758,0.0603448275862069,0.0,0.1077586206896551,0.0301724137931034,0.0,0.043103448275862,0.0301724137931034,0.0258620689655172,0.0387931034482758,0.0,0.0,0.0,0.0,0.0086206896551724,0.0,0.0,0.0,0.0129310344827586,0.0,0.0
English,0.0833333333333333,0.0216049382716049,0.0339506172839506,0.0432098765432098,0.0925925925925925,0.015432098765432,0.015432098765432,0.0216049382716049,0.0679012345679012,0.0061728395061728,0.0061728395061728,0.0401234567901234,0.015432098765432,0.0679012345679012,0.0,0.0524691358024691,0.0123456790123456,0.0,0.0555555555555555,0.0401234567901234,0.0771604938271604,0.0061728395061728,0.0092592592592592,0.0185185185185185,0.0061728395061728,0.0185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0628930817610062,0.0125786163522012,0.0062893081761006,0.0566037735849056,0.10062893081761,0.0125786163522012,0.0188679245283018,0.0566037735849056,0.0628930817610062,0.0062893081761006,0.0,0.0188679245283018,0.0188679245283018,0.0628930817610062,0.0,0.0566037735849056,0.0314465408805031,0.0,0.0566037735849056,0.0754716981132075,0.050314465408805,0.0251572327044025,0.0062893081761006,0.0125786163522012,0.0,0.0188679245283018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1265060240963855,0.003012048192771,0.0542168674698795,0.0180722891566265,0.1024096385542168,0.0090361445783132,0.0090361445783132,0.0,0.0512048192771084,0.003012048192771,0.0,0.0481927710843373,0.0301204819277108,0.0692771084337349,0.003012048192771,0.0602409638554216,0.0301204819277108,0.0060240963855421,0.0451807228915662,0.0783132530120482,0.0451807228915662,0.0331325301204819,0.0,0.0,0.0,0.0090361445783132,0.0,0.0,0.003012048192771,0.003012048192771,0.0060240963855421,0.0,0.0
Spanish,0.1239388794567062,0.0110356536502546,0.030560271646859,0.0407470288624787,0.097623089983022,0.0076400679117147,0.0118845500848896,0.0059422750424448,0.0449915110356536,0.0016977928692699,0.0008488964346349,0.0424448217317487,0.0280135823429541,0.0594227504244482,0.0033955857385398,0.0543293718166383,0.0229202037351443,0.0076400679117147,0.0704584040747028,0.0526315789473684,0.033106960950764,0.0458404074702886,0.0033955857385398,0.0,0.0,0.0084889643463497,0.0016977928692699,0.0033955857385398,0.0016977928692699,0.0059422750424448,0.0008488964346349,0.0008488964346349,0.0
English,0.0708661417322834,0.0078740157480314,0.0236220472440944,0.0393700787401574,0.0761154855643044,0.0472440944881889,0.0236220472440944,0.0288713910761154,0.0734908136482939,0.0052493438320209,0.0052493438320209,0.0393700787401574,0.0078740157480314,0.0708661417322834,0.0,0.0708661417322834,0.0104986876640419,0.0,0.0603674540682414,0.0367454068241469,0.0656167979002624,0.0236220472440944,0.0104986876640419,0.0314960629921259,0.0,0.0052493438320209,0.0026246719160104,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0643776824034334,0.0064377682403433,0.01931330472103,0.0429184549356223,0.1244635193133047,0.0171673819742489,0.0171673819742489,0.0429184549356223,0.0472103004291845,0.0042918454935622,0.0,0.0300429184549356,0.0150214592274678,0.075107296137339,0.0,0.0622317596566523,0.0214592274678111,0.0,0.0772532188841201,0.0600858369098712,0.0686695278969957,0.0171673819742489,0.0085836909871244,0.0064377682403433,0.0,0.0085836909871244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0830564784053156,0.0099667774086378,0.0398671096345514,0.0232558139534883,0.0830564784053156,0.0166112956810631,0.0232558139534883,0.0033222591362126,0.0664451827242525,0.0,0.0,0.0398671096345514,0.0332225913621262,0.0598006644518272,0.0,0.1063122923588039,0.0365448504983388,0.0099667774086378,0.0398671096345514,0.0631229235880398,0.0465116279069767,0.0265780730897009,0.0066445182724252,0.0,0.0033222591362126,0.0132890365448504,0.0,0.0033222591362126,0.0,0.0132890365448504,0.0099667774086378,0.0,0.0
Spanish,0.1037974683544303,0.0,0.030379746835443,0.0329113924050632,0.1189873417721519,0.0126582278481012,0.0126582278481012,0.0025316455696202,0.0556962025316455,0.0050632911392405,0.0,0.0481012658227848,0.020253164556962,0.0481012658227848,0.0,0.0658227848101265,0.0354430379746835,0.010126582278481,0.070886075949367,0.050632911392405,0.0379746835443038,0.0278481012658227,0.010126582278481,0.0,0.0,0.0075949367088607,0.0,0.0,0.0,0.0050632911392405,0.0126582278481012,0.0,0.0
English,0.0492610837438423,0.0197044334975369,0.0246305418719211,0.0295566502463054,0.0788177339901477,0.0098522167487684,0.0098522167487684,0.0394088669950738,0.1034482758620689,0.0,0.0,0.0443349753694581,0.0147783251231527,0.0443349753694581,0.0,0.0591133004926108,0.0344827586206896,0.0,0.0738916256157635,0.0541871921182266,0.0985221674876847,0.0394088669950738,0.0049261083743842,0.0197044334975369,0.0049261083743842,0.0098522167487684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0872093023255814,0.0232558139534883,0.0290697674418604,0.0348837209302325,0.0755813953488372,0.0116279069767441,0.0232558139534883,0.0348837209302325,0.0697674418604651,0.0,0.0232558139534883,0.0232558139534883,0.0174418604651162,0.0697674418604651,0.0,0.0465116279069767,0.0116279069767441,0.0,0.0697674418604651,0.0523255813953488,0.063953488372093,0.0232558139534883,0.005813953488372,0.005813953488372,0.0,0.005813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.088235294117647,0.0090497737556561,0.0248868778280542,0.0407239819004524,0.0950226244343891,0.0180995475113122,0.0158371040723981,0.0542986425339366,0.0633484162895927,0.0,0.0,0.0384615384615384,0.0203619909502262,0.0633484162895927,0.0,0.0452488687782805,0.0180995475113122,0.0,0.0610859728506787,0.0520361990950226,0.0656108597285067,0.0135746606334841,0.006787330316742,0.0226244343891402,0.0,0.0113122171945701,0.002262443438914,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.090566037735849,0.0,0.030188679245283,0.0528301886792452,0.1018867924528302,0.0113207547169811,0.030188679245283,0.0037735849056603,0.0415094339622641,0.0037735849056603,0.0037735849056603,0.0528301886792452,0.0226415094339622,0.0452830188679245,0.0,0.0754716981132075,0.0075471698113207,0.0075471698113207,0.0830188679245283,0.060377358490566,0.0075471698113207,0.0339622641509433,0.0,0.0037735849056603,0.0037735849056603,0.0226415094339622,0.0,0.0075471698113207,0.0,0.0037735849056603,0.0075471698113207,0.0,0.0
English,0.0671140939597315,0.0067114093959731,0.0671140939597315,0.0201342281879194,0.1140939597315436,0.0335570469798657,0.0067114093959731,0.0335570469798657,0.0671140939597315,0.0,0.0134228187919463,0.0335570469798657,0.0201342281879194,0.046979865771812,0.0,0.0402684563758389,0.0,0.0,0.0402684563758389,0.0939597315436241,0.0536912751677852,0.0268456375838926,0.0134228187919463,0.0067114093959731,0.0,0.0402684563758389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0818181818181818,0.0212121212121212,0.0424242424242424,0.0212121212121212,0.1,0.0151515151515151,0.0181818181818181,0.0363636363636363,0.0757575757575757,0.0,0.0,0.0272727272727272,0.0242424242424242,0.0545454545454545,0.0,0.0484848484848484,0.0151515151515151,0.0,0.0484848484848484,0.0818181818181818,0.0909090909090909,0.0151515151515151,0.0121212121212121,0.003030303030303,0.0,0.006060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0538461538461538,0.0,0.0461538461538461,0.0461538461538461,0.1,0.0076923076923076,0.0076923076923076,0.0384615384615384,0.0692307692307692,0.0153846153846153,0.0,0.0384615384615384,0.0076923076923076,0.0538461538461538,0.0076923076923076,0.0692307692307692,0.0307692307692307,0.0,0.0461538461538461,0.0538461538461538,0.0461538461538461,0.0307692307692307,0.0153846153846153,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0076923076923076,0.0,0.0
Spanish,0.1130284728213977,0.0086281276962899,0.0353753235547886,0.0327868852459016,0.091458153580673,0.0138050043140638,0.0086281276962899,0.0034512510785159,0.0500431406384814,0.0008628127696289,0.0043140638481449,0.0569456427955133,0.0181190681622088,0.0690250215703192,0.0017256255392579,0.0612597066436583,0.0181190681622088,0.0034512510785159,0.0517687661777394,0.0586712683347713,0.0396893874029335,0.0362381363244176,0.0103537532355478,0.0,0.0,0.0051768766177739,0.0051768766177739,0.0008628127696289,0.0025884383088869,0.0034512510785159,0.0112165660051768,0.0008628127696289,0.0
Spanish,0.0947368421052631,0.0070175438596491,0.0421052631578947,0.0561403508771929,0.1122807017543859,0.0035087719298245,0.0035087719298245,0.0070175438596491,0.0561403508771929,0.0070175438596491,0.0,0.0526315789473684,0.0140350877192982,0.0421052631578947,0.0035087719298245,0.0666666666666666,0.0210526315789473,0.0070175438596491,0.0596491228070175,0.0421052631578947,0.0350877192982456,0.0210526315789473,0.0105263157894736,0.0,0.0070175438596491,0.0035087719298245,0.0,0.0,0.0,0.0,0.0140350877192982,0.0070175438596491,0.0
English,0.0875,0.025,0.01875,0.05625,0.09375,0.00625,0.025,0.0125,0.05,0.0125,0.0,0.04375,0.03125,0.05625,0.0,0.06875,0.00625,0.0,0.04375,0.05,0.075,0.025,0.0125,0.0125,0.0,0.00625,0.0125,0.0,0.0,0.0,0.0,0.0,0.0
English,0.088235294117647,0.0,0.0931372549019607,0.0441176470588235,0.1078431372549019,0.0098039215686274,0.0098039215686274,0.0098039215686274,0.0539215686274509,0.0049019607843137,0.0049019607843137,0.0441176470588235,0.0637254901960784,0.0490196078431372,0.0,0.0735294117647058,0.0049019607843137,0.0,0.0490196078431372,0.0588235294117647,0.0441176470588235,0.0049019607843137,0.0049019607843137,0.0,0.0,0.034313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0634249471458773,0.0126849894291754,0.040169133192389,0.0274841437632135,0.0866807610993657,0.0190274841437632,0.0126849894291754,0.0338266384778012,0.0697674418604651,0.0021141649048625,0.0042283298097251,0.0295983086680761,0.0232558139534883,0.0782241014799154,0.0,0.0718816067653276,0.0190274841437632,0.0,0.0570824524312896,0.0570824524312896,0.0739957716701902,0.0274841437632135,0.0,0.0105708245243128,0.0,0.0063424947145877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1008814887365328,0.0058765915768854,0.0421155729676787,0.0499510284035259,0.0950048971596474,0.0107737512242899,0.0078354554358472,0.0019588638589618,0.0675808031341821,0.0039177277179236,0.0,0.0450538687561214,0.0313418217433888,0.0528893241919686,0.0048971596474045,0.0714985308521057,0.0215475024485798,0.0009794319294809,0.0528893241919686,0.0577864838393731,0.0323212536728697,0.0254652301665034,0.0146914789422135,0.0,0.0019588638589618,0.0048971596474045,0.0048971596474045,0.0029382957884427,0.0039177277179236,0.0048971596474045,0.0117531831537708,0.0,0.0
Spanish,0.0805500982318271,0.0117878192534381,0.0275049115913556,0.0353634577603143,0.0903732809430255,0.0039292730844793,0.0117878192534381,0.0117878192534381,0.0805500982318271,0.0019646365422396,0.0,0.0412573673870334,0.0471512770137524,0.074656188605108,0.0,0.0923379174852652,0.0176817288801571,0.005893909626719,0.0510805500982318,0.0707269155206286,0.043222003929273,0.0294695481335952,0.0078585461689587,0.0,0.0019646365422396,0.0039292730844793,0.0039292730844793,0.0,0.0039292730844793,0.0,0.005893909626719,0.0,0.0
English,0.0569306930693069,0.0123762376237623,0.0247524752475247,0.042079207920792,0.0915841584158415,0.0123762376237623,0.0024752475247524,0.042079207920792,0.0594059405940594,0.0,0.0074257425742574,0.0396039603960396,0.0346534653465346,0.0792079207920792,0.0,0.0643564356435643,0.0049504950495049,0.0,0.0668316831683168,0.0495049504950495,0.0816831683168316,0.0222772277227722,0.0,0.0024752475247524,0.0024752475247524,0.0173267326732673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0787119856887298,0.0089445438282647,0.0375670840787119,0.0214669051878354,0.0912343470483005,0.0161001788908765,0.0232558139534883,0.0393559928443649,0.073345259391771,0.0053667262969588,0.0053667262969588,0.0411449016100178,0.0196779964221824,0.0608228980322003,0.0,0.0554561717352415,0.0196779964221824,0.0035778175313059,0.0626118067978533,0.035778175313059,0.0769230769230769,0.0214669051878354,0.0053667262969588,0.0178890876565295,0.0017889087656529,0.0125223613595706,0.0017889087656529,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0647058823529411,0.0117647058823529,0.0352941176470588,0.0117647058823529,0.0705882352941176,0.0235294117647058,0.0,0.0411764705882352,0.0705882352941176,0.0,0.0,0.0764705882352941,0.0235294117647058,0.0764705882352941,0.0,0.0588235294117647,0.0176470588235294,0.0,0.0529411764705882,0.0705882352941176,0.0529411764705882,0.0470588235294117,0.0058823529411764,0.0058823529411764,0.0,0.0176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1383647798742138,0.0188679245283018,0.0314465408805031,0.0377358490566037,0.1194968553459119,0.0,0.0062893081761006,0.0,0.0377358490566037,0.0,0.0,0.0566037735849056,0.0377358490566037,0.050314465408805,0.0,0.0251572327044025,0.0251572327044025,0.0062893081761006,0.050314465408805,0.0440251572327044,0.0377358490566037,0.0566037735849056,0.0,0.0,0.0,0.0,0.0125786163522012,0.0,0.0,0.0,0.0062893081761006,0.0,0.0
English,0.0859375,0.0078125,0.0234375,0.0390625,0.078125,0.015625,0.015625,0.0625,0.0859375,0.0078125,0.0,0.03125,0.0234375,0.0859375,0.0,0.0546875,0.0234375,0.0078125,0.015625,0.0234375,0.046875,0.015625,0.0078125,0.015625,0.0078125,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0756578947368421,0.0131578947368421,0.0131578947368421,0.0394736842105263,0.0953947368421052,0.0197368421052631,0.0197368421052631,0.0197368421052631,0.0427631578947368,0.0,0.0,0.0460526315789473,0.0230263157894736,0.0822368421052631,0.0,0.069078947368421,0.0131578947368421,0.0032894736842105,0.0361842105263157,0.0526315789473684,0.0592105263157894,0.0328947368421052,0.0131578947368421,0.0263157894736842,0.0,0.0098684210526315,0.0032894736842105,0.0,0.0032894736842105,0.0,0.0,0.0,0.0
English,0.0988372093023255,0.0290697674418604,0.0174418604651162,0.0232558139534883,0.1395348837209302,0.0,0.0116279069767441,0.0290697674418604,0.0523255813953488,0.0,0.005813953488372,0.0406976744186046,0.0174418604651162,0.0523255813953488,0.0,0.0290697674418604,0.005813953488372,0.0,0.0406976744186046,0.0930232558139534,0.1104651162790697,0.0290697674418604,0.005813953488372,0.0,0.0,0.0116279069767441,0.005813953488372,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0847457627118644,0.0042372881355932,0.0677966101694915,0.0381355932203389,0.1101694915254237,0.0084745762711864,0.0084745762711864,0.0,0.0720338983050847,0.0,0.0,0.0508474576271186,0.0169491525423728,0.0466101694915254,0.0,0.0720338983050847,0.0296610169491525,0.0,0.059322033898305,0.0762711864406779,0.0466101694915254,0.0169491525423728,0.0084745762711864,0.0,0.0,0.0084745762711864,0.0,0.0,0.0042372881355932,0.0042372881355932,0.0127118644067796,0.0,0.0
English,0.0753138075313807,0.0125523012552301,0.0334728033472803,0.0543933054393305,0.1087866108786611,0.0167364016736401,0.0209205020920502,0.0209205020920502,0.0711297071129707,0.0,0.00418410041841,0.0334728033472803,0.0209205020920502,0.0669456066945606,0.0,0.0627615062761506,0.0209205020920502,0.00418410041841,0.0711297071129707,0.0585774058577405,0.0502092050209205,0.0251046025104602,0.00836820083682,0.0,0.0,0.0167364016736401,0.00418410041841,0.0,0.0,0.0,0.0,0.0,0.0
English,0.1004566210045662,0.0182648401826484,0.0228310502283105,0.0365296803652968,0.0776255707762557,0.0182648401826484,0.0091324200913242,0.0228310502283105,0.0593607305936073,0.0091324200913242,0.0228310502283105,0.0365296803652968,0.0091324200913242,0.0502283105022831,0.0,0.0593607305936073,0.0319634703196347,0.0,0.0639269406392694,0.0502283105022831,0.0182648401826484,0.0273972602739726,0.0091324200913242,0.0273972602739726,0.0,0.0228310502283105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1409090909090909,0.009090909090909,0.05,0.0409090909090909,0.0818181818181818,0.0045454545454545,0.0136363636363636,0.0,0.0636363636363636,0.0,0.0,0.059090909090909,0.0181818181818181,0.0409090909090909,0.0,0.059090909090909,0.0272727272727272,0.0045454545454545,0.059090909090909,0.0545454545454545,0.0227272727272727,0.0272727272727272,0.0045454545454545,0.0,0.0136363636363636,0.0045454545454545,0.009090909090909,0.0045454545454545,0.0,0.009090909090909,0.0045454545454545,0.0,0.0
English,0.0773480662983425,0.005524861878453,0.005524861878453,0.0441988950276243,0.0939226519337016,0.0165745856353591,0.011049723756906,0.0276243093922651,0.0497237569060773,0.0,0.0165745856353591,0.0441988950276243,0.0165745856353591,0.0441988950276243,0.0,0.0718232044198895,0.0386740331491712,0.0,0.0441988950276243,0.0552486187845303,0.0497237569060773,0.0386740331491712,0.005524861878453,0.005524861878453,0.0,0.0165745856353591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
